,RunId,iteration,Step,num_ants,num_sticks,neighType,stick_min,stick_max,width,height,Average,Median,AgentID,Sticks
272,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,71.0,2.0
273,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,72.0,1.0
274,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,73.0,2.0
275,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,74.0,2.0
276,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,75.0,3.0
277,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,76.0,2.0
278,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,77.0,2.0
279,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,78.0,3.0
280,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,79.0,2.0
281,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,80.0,2.0
282,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,81.0,3.0
283,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,82.0,1.0
284,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,83.0,3.0
285,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,84.0,3.0
286,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,85.0,2.0
287,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,86.0,1.0
288,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,87.0,2.0
289,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,88.0,2.0
290,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,89.0,1.0
291,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,90.0,1.0
292,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,91.0,1.0
293,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,92.0,1.0
294,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,93.0,3.0
295,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,94.0,3.0
296,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,95.0,3.0
297,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,96.0,3.0
298,0,0,150,1,100,VN,5,15,10,10,2.0,2.0,97.0,2.0
